CLN2	0.0	0.0	0.0
SAM4	0.0	0.0	0.0
ASE1	0.0	0.0	0.0
YLH47	0.0	0.0	0.0
MMS1	0.0	0.0	0.0
GPH1	0.0	0.0	0.0
YPR153W	0.0	0.0	0.0
URN1	0.0	0.0	0.0
NCE102	0.0	0.0	0.0
KAR3	0.0	0.0	0.0
CTF4	0.0	0.0	0.0
CLB5	0.0	0.0	0.0
SAM3	0.0	0.0	0.0
CLB2	0.0	0.0	0.0
SNT309	0.0	0.0	0.0
MED1	0.0	0.0	0.0
UBA3	0.0	0.0	0.0
BRR1	0.0	0.0	0.0
TIP41	0.0	0.0	0.0
EAF3	0.0	0.0	0.0
KAP120	0.0	0.0	0.0
RNY1	0.0	0.0	0.0
MEI5	0.0	0.0	0.0
SYC1	0.0	0.0	0.0
UAF30	0.0	0.0	0.0
SNF2	0.0	0.0	0.0
RFM1	0.0	0.0	0.0
HNT3	0.0	0.0	0.0
PUS7	0.0	0.0	0.0
SAS5	0.0	0.0	0.0
NPT1	0.0	0.0	0.0
NFI1	0.0	0.0	0.0
HOS3	0.0	0.0	0.0
ELG1	0.0	0.0	0.0
ARP8	0.0	0.0	0.0
SFL1	0.0	0.0	0.0
LEO1	0.0	0.0	0.0
VAM3	0.0	0.0	0.0
BUD21	0.0	0.0	0.0
CKA2	0.0	0.0	0.0
ISW2	0.0	0.0	0.0
YOR338W	0.0	0.0	0.0
HAP5	0.0	0.0	0.0
PDE2	0.0	0.0	0.0
ELP4	0.0	0.0	0.0
ATG21	0.0	0.0	0.0
BRO1	0.0	0.0	0.0
UBP16	0.0	0.0	0.0
VPS28	0.0	0.0	0.0
LGE1	0.0	0.0	0.0
DIG1	0.0	0.0	0.0
ELC1	0.0	0.0	0.0
VPS16	0.0	0.0	0.0
PHO85	0.0	0.0	0.0
RMI1	0.0	0.0	0.0
RAD1	0.0	0.0	0.0
CTF19	0.0	0.0	0.0
CHL1	0.0	0.0	0.0
SNF8	0.0	0.0	0.0
HSC82	0.0	0.0	0.0
DDR48	0.0	0.0	0.0
PBS2	0.0	0.0	0.0
SET3	0.0	0.0	0.0
RTT109	0.0	0.0	0.0
SIR1	0.0	0.0	0.0
SRP40	0.0	0.0	0.0
NUP133	0.0	0.0	0.0
SIS2	0.0	0.0	0.0
UTP30	0.0	0.0	0.0
RPS21A	0.0	0.0	0.0
SAP190	0.0	0.0	0.0
PUF3	0.0	0.0	0.0
YKR023W	0.0	0.0	0.0
IRS4	0.0	0.0	0.0
VPS1	0.0	0.0	0.0
DOA1	0.0	0.0	0.0
SAC1	0.0	0.0	0.0
ADD66	0.0	0.0	0.0
LOS1	0.0	0.0	0.0
PSR1	0.0	0.0	0.0
ATG10	0.0	0.0	0.0
ACE2	0.0	0.0	0.0
IES3	0.0	0.0	0.0
HOG1	0.0	0.0	0.0
APC9	0.0	0.0	0.0
CHA4	0.0	0.0	0.0
IOC2	0.0	0.0	0.0
ARP6	0.0	0.0	0.0
BUD20	0.0	0.0	0.0
SPT8	0.0	0.0	0.0
RPS0B	0.0	0.0	0.0
SSK1	0.0	0.0	0.0
RIC1	0.0	0.0	0.0
RAD5	0.0	0.0	0.0
SNF7	0.0	0.0	0.0
UBR2	0.0	0.0	0.0
IRC25	0.0	0.0	0.0
BRE2	0.0	0.0	0.0
PPR1	0.0	0.0	0.0
ASH1	0.0	0.0	0.0
KKQ8	0.0	0.0	0.0
TPK3	0.0	0.0	0.0
POL32	0.0	0.0	0.0
VPS25	0.0	0.0	0.0
GRR1	0.0	0.0	0.0
EAF6	0.0	0.0	0.0
OPI3	0.0	0.0	0.0
RPA12	0.0	0.0	0.0
CBF1	0.0	0.0	0.0
PTK2	0.0	0.0	0.0
RAD26	0.0	0.0	0.0
ELF1	0.0	0.0	0.0
TMA22	0.0	0.0	0.0
PEX2	0.0	0.0	0.0
YJL206C	0.0	0.0	0.0
RCY1	0.0	0.0	0.0
SWI3	0.0	0.0	0.0
SET2	0.0	0.0	0.0
TIF2	0.0	0.0	0.0
JHD2	0.0	0.0	0.0
DID4	0.0	0.0	0.0
MRT4	0.0	0.0	0.0
UFD4	0.0	0.0	0.0
DBR1	0.0	0.0	0.0
LTV1	0.0	0.0	0.0
CTK1	0.0	0.0	0.0
YPK1	0.0	0.0	0.0
RAD27	0.0	0.0	0.0
KTI12	0.0	0.0	0.0
HAP4	0.0	0.0	0.0
MUD2	0.0	0.0	0.0
NUP120	0.0	0.0	0.0
DEF1	0.0	0.0	0.0
ELM1	0.0	0.0	0.0
VPS24	0.0	0.0	0.0
RGT1	0.0	0.0	0.0
SPT23	0.0	0.0	0.0
CCE1	0.0	0.0	0.0
SRN2	0.0	0.0	0.0
PEP3	0.0	0.0	0.0
RIM11	0.0	0.0	0.0
TSL1	0.0	0.0	0.0
MSC1	0.0	0.0	0.0
TUB3	0.0	0.0	0.0
GTR1	0.0	0.0	0.0
DAT1	0.0	0.0	0.0
PML39	0.0	0.0	0.0
NUP188	0.0	0.0	0.0
CAC2	0.0	0.0	0.0
ARG81	0.0	0.0	0.0
SOK2	0.0	0.0	0.0
VPS9	0.0	0.0	0.0
ITT1	0.0	0.0	0.0
MFT1	0.0	0.0	0.0
PIF1	0.0	0.0	0.0
GAL80	0.0	0.0	0.0
VPS71	0.0	0.0	0.0
CGI121	0.0	0.0	0.0
BUD22	0.0	0.0	0.0
STB4	0.0	0.0	0.0
STM1	0.0	0.0	0.0
RCO1	0.0	0.0	0.0
SAS2	0.0	0.0	0.0
ASC1	0.0	0.0	0.0
YKU80	0.0	0.0	0.0
MUB1	0.0	0.0	0.0
NPL6	0.0	0.0	0.0
NAM7	0.0	0.0	0.0
CTF18	0.0	0.0	0.0
ABF2	0.0	0.0	0.0
MAC1	0.0	0.0	0.0
CSM3	0.0	0.0	0.0
IOC4	0.0	0.0	0.0
ARG80	0.0	0.0	0.0
SUB1	0.0	0.0	0.0
MIH1	0.0	0.0	0.0
PEX12	0.0	0.0	0.0
UBC7	0.0	0.0	0.0
RAD52	0.0	0.0	0.0
USA1	0.0	0.0	0.0
PPZ1	0.0	0.0	0.0
TOP3	0.0	0.0	0.0
ACO1	0.0	0.0	0.0
DCS1	0.0	0.0	0.0
YPT6	0.0	0.0	0.0
LCB5	0.0	0.0	0.0
GSY2	0.0	0.0	0.0
HAP1	0.0	0.0	0.0
ERF2	0.0	0.0	0.0
EST1	0.0	0.0	0.0
UBX2	0.0	0.0	0.0
BUR2	0.0	0.0	0.0
CPR6	0.0	0.0	0.0
PBA1	0.0	0.0	0.0
HCR1	0.0	0.0	0.0
SWI6	0.0	0.0	0.0
SAM1	0.0	0.0	0.0
RFX1	0.0	0.0	0.0
NKP2	0.0	0.0	0.0
MMS22	0.0	0.0	0.0
FKS1	0.0	0.0	0.0
YLR352W	0.0	0.0	0.0
YAP1	0.0	0.0	0.0
GIS4	0.0	0.0	0.0
YPT7	0.0	0.0	0.0
SIR3	0.0	0.0	0.0
CAR2	0.0	0.0	0.0
ECM30	0.0	0.0	0.0
TSR2	0.0	0.0	0.0
ATG23	0.0	0.0	0.0
RPN13	0.0	0.0	0.0
CDC73	0.0	0.0	0.0
VPS36	0.0	0.0	0.0
IKI3	0.0	0.0	0.0
MDM30	0.0	0.0	0.0
STE11	0.0	0.0	0.0
RSC2	0.0	0.0	0.0
ASF1	0.0	0.0	0.0
